URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
BC 4.0|IN-43502-PSI|2019-02-06|024977|2019-02-06|PT.SAM SHING INDONESIA|M6411319|MESIN SOOM BROTHER CM3-B933|NIU|1|0|0|A|DIPINJAMKAN|IDR|KG||60|0
BC 2.3|IN-43502-KGC|2019-02-06|007140|2019-02-06|KNE GLOBAL CO.,LTD|RME0005|E-THREAD|NBB|396|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43502-KGC|2019-02-06|007140|2019-02-06|KNE GLOBAL CO.,LTD|RMS0011|SNAP|PCE|4893|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43502-KGC|2019-02-06|007231|2019-02-06|KNE GLOBAL CO.,LTD|RMB0001|BUTTON|PCE|1|0|0|A|DIPROSES|USD|KG||0|0
BC 4.0|IN-43502-PTA|2019-02-06|025114|2019-02-06|PT TOP ABADI|RMC0006|CARTON (CT)|PCE|200|0|0|A|DIPROSES|IDR|KG||96|0
BC 2.3|IN-43502-KGC|2019-02-06|007140|2019-02-06|KNE GLOBAL CO.,LTD|RMF0316|PE80% CO20% FABRIC|YRD|1962|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43502-KGC|2019-02-06|007191|2019-02-06|KNE GLOBAL CO.,LTD|RMB0012|BUTTON|SET|1145|0|0|A|DIPROSES|USD|KG||11.4|0
BC 2.7 MSK|IN-43502-PI|2019-02-06|057147|2019-02-06|PT.DONG-IL INDONESIA|RME0005|E-THREAD|NBB|2|0|0|A|DIPROSES|USD|KG||0.25|0
BC 4.0|IN-43502-PTA|2019-02-06|025114|2019-02-06|PT TOP ABADI|RML0009|LAYER PAD|PCE|1400|0|0|A|DIPROSES|IDR|KG||403.2|0
BC 2.6.2|IN-43502-PPL|2019-02-06|003007|2019-02-06|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|2|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||0.54|0
BC 2.3|IN-43502-KGC|2019-02-06|007140|2019-02-06|KNE GLOBAL CO.,LTD|RME0001|E-BAND|YRD|1207|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43503-QDBCL|2019-02-07|007510|2019-02-07|QUANZHOU DREAMSTAR BAG CO LTD|CONTOH|LADIES 100% SILK KNITED BLOUSE (100% POLYESTER)|PCE|4|0|0|A|DIPROSES|USD|KG||1.71|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP0059|60G POLYFIL|MTR|1300|0|0|A|DISUBKONTRAKKAN|USD|KG||97.5|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMS0010|SNAP|SET|57378|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMS0010|SNAP|SET|945|0|0|A|DIPROSES|USD|KG||0|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMF0047|WOVEN FABRIC|YRD|1283|0|0|A|DISUBKONTRAKKAN|USD|KG||320.75|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP0060|100G POLYFIL|MTR|2200|0|0|A|DISUBKONTRAKKAN|USD|KG||101.2|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMP0021|POLY TWILL|YRD|1290|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RME0005|E-THREAD|NBB|150|0|0|A|DIPROSES|USD|KG||0|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMD0005|DOWN BAG|YRD|2500|0|0|A|DISUBKONTRAKKAN|USD|KG||192.5|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RME0005|E-THREAD|NBB|150|0|0|A|DIPROSES|USD|KG||270.2|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMC0019|CLOUD FILL|KGM|2436|0|0|A|DISUBKONTRAKKAN|USD|KG||2436|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMF0001|FABRIC 100% POLYESTER|YRD|671|0|0|A|DIPROSES|USD|KG||0|0
BC 2.6.2|IN-43503-PPL|2019-02-07|003143|2019-02-07|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|550|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||148.5|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RML0030|LABEL SET|SET|400|0|0|A|DIPROSES|USD|KG||0|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMF0005|FABRIC 100% NYLON|YRD|100446|0|0|A|DISUBKONTRAKKAN|USD|KG||4821.4|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMI0003|INTERLINING|YRD|400|0|0|A|DIPROSES|USD|KG||0|0
BC 2.7 MSK|IN-43503-PJG(FI)|2019-02-07|004615|2019-02-07|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RME0005|E-THREAD|NBB|3500|0|0|A|DISUBKONTRAKKAN|USD|KG||344.44|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMZ0001|ZIPPER|PCE|309|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43503-KGC|2019-02-07|007479|2019-02-07|KNE GLOBAL CO.,LTD|RMP0022|POLYBAG|PCE|430|0|0|A|DIPROSES|USD|KG||0|0
BC 2.6.2|IN-43504-PPL|2019-02-08|003309|2019-02-08|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|345|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||93.15|0
BC 2.6.2|IN-43505-PPL|2019-02-09|003446|2019-02-09|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|460|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||124.2|0
BC 2.7 MSK|IN-43507-PI|2019-02-11|013568|2019-02-11|PT.RLC INDONESIA|RMI0003|INTERLINING|YRD|500|0|0|A|DIPROSES|USD|KG||31.5|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMC0004|CARE LABEL|PCE|17000|0|0|A|DISUBKONTRAKKAN|USD|KG||11.11|0
BC 2.3|IN-43507-KGC|2019-02-11|008119|2019-02-11|KNE GLOBAL CO.,LTD|RMP0022|POLYBAG|PCE|1000|0|0|A|DIPROSES|USD|KG||18.9|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMS0022|STOPPER|PCE|17000|0|0|A|DISUBKONTRAKKAN|USD|KG||23.46|0
BC 2.7 MSK|IN-43507-PI|2019-02-11|064751|2019-02-11|PT.DONG-IL INDONESIA|RME0005|E-THREAD|NBB|8|0|0|A|DIPROSES|USD|KG||1.22|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMM0002|MAIN LABEL|PCE|17000|0|0|A|DISUBKONTRAKKAN|USD|KG||11.11|0
BC 2.6.2|IN-43507-PPL|2019-02-11|003502|2019-02-11|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|220|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||59.4|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMC0019|CLOUD FILL|KGM|1450|0|0|A|DISUBKONTRAKKAN|USD|KG||1450|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP001|PULLER|PCE|99000|0|0|A|DISUBKONTRAKKAN|USD|KG||94.54|0
BC 2.6.2|IN-43507-PPL|2019-02-11|003501|2019-02-11|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|650|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||175.5|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMF0005|FABRIC 100% NYLON|YRD|6502|0|0|A|DISUBKONTRAKKAN|USD|KG||312.24|0
BC 2.7 MSK|IN-43507-PJG(FI)|2019-02-11|004991|2019-02-11|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMZ0001|ZIPPER|PCE|110400|0|0|A|DISUBKONTRAKKAN|USD|KG||658.5|0
BC 2.6.2|IN-43508-PPL|2019-02-12|003597|2019-02-12|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|278|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||75.06|0
BC 4.0|IN-43508-CNML|2019-02-12|030392|2019-02-12|CV NADILA MANDIRI LABEL|RMS0021|STICKER|PCE|1000|0|0|A|DIPROSES|IDR|KG||19.2|0
BC 2.6.2|IN-43508-PPL|2019-02-12|003600|2019-02-12|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|50|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||13.5|0
BC 4.0|IN-43509-PTA|2019-02-13|030903|2019-02-13|PT TOP ABADI|RMC0006|CARTON (CT)|PCE|100|0|0|A|DIPROSES|IDR|KG||48|0
BC 4.0|IN-43509-PTA|2019-02-13|030903|2019-02-13|PT TOP ABADI|RMC0006|CARTON (CT)|PCE|100|0|0|A|DIPROSES|IDR|KG||48|0
BC 2.6.2|IN-43509-PPL|2019-02-13|003724|2019-02-13|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|100|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||27|0
BC 4.0|IN-43509-PTA|2019-02-13|030903|2019-02-13|PT TOP ABADI|RML0009|LAYER PAD|PCE|500|0|0|A|DIPROSES|IDR|KG||264|0
BC 2.6.2|IN-43509-PPL|2019-02-13|003723|2019-02-13|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|320|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||86.4|0
BC 4.0|IN-43509-PTA|2019-02-13|030903|2019-02-13|PT TOP ABADI|RMC0006|CARTON (CT)|PCE|300|0|0|A|DIPROSES|IDR|KG||144|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005604|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP001|PULLER|PCE|33000|0|0|A|DISUBKONTRAKKAN|USD|KG||41.5|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005604|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RML0025|LOCK SPIN|PCE|22000|0|0|A|DISUBKONTRAKKAN|USD|KG||2.2|0
BC 2.3|IN-43510-KGC|2019-02-14|008832|2019-02-14|KNE GLOBAL CO.,LTD|RMP0022|POLYBAG|PCE|1361|0|0|A|DIPROSES|USD|KG||35.2|0
BC 4.0|IN-43510-PSI|2019-02-14|032019|2019-02-14|PT.SAM SHING INDONESIA|BMS027|SKOCI JARUM 1|PCE|300|0|0|A|DIPROSES|IDR|KG||2.8|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMH0002|HANG TAG|PCE|17000|0|0|A|DISUBKONTRAKKAN|USD|KG||63.02|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005604|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMZ0001|ZIPPER|PCE|2200|0|0|A|DISUBKONTRAKKAN|USD|KG||22.46|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005608|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMH0002|HANG TAG|PCE|9900|0|0|A|DISUBKONTRAKKAN|USD|KG||31.94|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMF0047|WOVEN FABRIC|YRD|462|0|0|A|DISUBKONTRAKKAN|USD|KG||115.5|0
BC 4.0|IN-43510-PSI|2019-02-14|032019|2019-02-14|PT.SAM SHING INDONESIA|BMS028|SPOOL JARUM 1|PCE|600|0|0|A|DIPROSES|IDR|KG||0|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMC0019|CLOUD FILL|KGM|524|0|0|A|DISUBKONTRAKKAN|USD|KG||524|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005604|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMS0022|STOPPER|PCE|11000|0|0|A|DISUBKONTRAKKAN|USD|KG||5.98|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005608|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP0022|POLYBAG|PCE|198|0|0|A|DISUBKONTRAKKAN|USD|KG||24.3|0
BC 2.6.2|IN-43510-PPL|2019-02-14|003855|2019-02-14|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|340|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||91.8|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMP001|PULLER|PCE|51000|0|0|A|DISUBKONTRAKKAN|USD|KG||50.6|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RML0025|LOCK SPIN|PCE|100000|0|0|A|DISUBKONTRAKKAN|USD|KG||6|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005604|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMH0002|HANG TAG|PCE|11000|0|0|A|DISUBKONTRAKKAN|USD|KG||28.46|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005608|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RML0025|LOCK SPIN|PCE|19800|0|0|A|DISUBKONTRAKKAN|USD|KG||9.64|0
BC 2.6.2|IN-43510-PPL|2019-02-14|003856|2019-02-14|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|100|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||27|0
BC 2.7 MSK|IN-43510-PJG(FI)|2019-02-14|005610|2019-02-14|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMS0022|STOPPER|PCE|19800|0|0|A|DISUBKONTRAKKAN|USD|KG||280.04|0
BC 2.6.2|IN-43511-PPL|2019-02-15|004029|2019-02-15|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|200|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||54|0
BC 2.6.2|IN-43511-PPL|2019-02-15|004025|2019-02-15|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|662|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||178.74|0
BC 2.6.2|IN-43511-PPL|2019-02-15|003969|2019-02-15|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|750|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||202.5|0
BC 2.6.2|IN-43511-PPL|2019-02-15|003968|2019-02-15|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|160|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||43.2|0
BC 4.0|IN-43512-PTA|2019-02-16|033667|2019-02-16|PT TOP ABADI|RML0009|LAYER PAD|PCE|600|0|0|A|DIPROSES|IDR|KG||28.8|0
BC 2.6.2|IN-43512-PCACWP|2019-02-16|004139|2019-02-16|PT. C AND C WORLD PRINT|POT0004|POTONGAN BAHAN PRINTING|PCE|336|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||8|0
BC 2.6.2|IN-43512-PPL|2019-02-16|004125|2019-02-16|PT.METRO PARAJAYA LAUNDRY|LONG PANT|LONG PANT/WASHING|PCE|235|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||63.45|0
BC 4.0|IN-43512-PTA|2019-02-16|033667|2019-02-16|PT TOP ABADI|RMC0006|CARTON (CT)|PCE|300|0|0|A|DIPROSES|IDR|KG||144|0
BC 2.3|IN-43514-KGC|2019-02-18|009185|2019-02-18|KNE GLOBAL CO.,LTD|RMF0201|POLY 85% PU 15% FABRIC|YRD|556|0|0|A|DIPROSES|USD|KG||100|0
BC 2.6.2|IN-43514-PCACWP|2019-02-18|004146|2019-02-18|PT. C AND C WORLD PRINT|POT0002|POTONGAN BAHAN PRINTING|SET|162|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||4|0
BC 2.3|IN-43514-KGC|2019-02-18|009185|2019-02-18|KNE GLOBAL CO.,LTD|RMF0223|NYLON 84% PU 16% FABRIC|YRD|18|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43514-DKT(|2019-02-18|009517|2019-02-18|DAE KYUNG TEXTILE (STYLUS)|RMF0001|FABRIC 100% POLYESTER|YRD|2|0|0|A|DIPROSES|USD|KG||0.3|0
BC 2.3|IN-43516-KGC|2019-02-20|009952|2019-02-20|KNE GLOBAL CO.,LTD|RMT0027|TAG PIN|PCE|1200|0|0|A|DIPROSES|USD|KG||0|0
BC 2.6.2|IN-43516-PPL|2019-02-20|004379|2019-02-20|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|450|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||121.5|0
BC 2.3|IN-43516-KGC|2019-02-20|009952|2019-02-20|KNE GLOBAL CO.,LTD|RMH0002|HANG TAG|PCE|1200|0|0|A|DIPROSES|USD|KG||13.4|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0001|FABRIC 100% POLYESTER|YRD|350|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RME0005|E-THREAD|NBB|1193|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010189|2019-02-21|KNE GLOBAL CO.,LTD|RMC0004|CARE LABEL|PCE|1470|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMT0001|TAG|PCE|10011|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0115|65% POLYESTER 35% COTTON FABRIC|YRD|539|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMZ0001|ZIPPER|PCE|3405|0|0|A|DIPROSES|USD|KG||0|0
BC 2.6.2|IN-43517-PPL|2019-02-21|004540|2019-02-21|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|340|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||91.8|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0007|FABRIC COTTON 100%|YRD|30|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0223|NYLON 84% PU 16% FABRIC|YRD|1510|0|0|A|DIPROSES|USD|KG||1559|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMI0003|INTERLINING|YRD|942|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0001|FABRIC 100% POLYESTER|YRD|1018|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0333|CN65% P32% PU3% FABRIC|YRD|3304|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMF0001|FABRIC 100% POLYESTER|YRD|1340|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43517-KGC|2019-02-21|010189|2019-02-21|KNE GLOBAL CO.,LTD|RMP0022|POLYBAG|PCE|1740|0|0|A|DIPROSES|USD|KG||35.2|0
BC 2.3|IN-43517-KGC|2019-02-21|010026|2019-02-21|KNE GLOBAL CO.,LTD|RMS0011|SNAP|PCE|6022|0|0|A|DIPROSES|USD|KG||0|0
BC 2.6.2|IN-43518-PPL|2019-02-22|004673|2019-02-22|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|400|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||108|0
BC 2.6.2|IN-43518-PCACWP|2019-02-22|004672|2019-02-22|PT. C AND C WORLD PRINT|POT0002|POTONGAN BAHAN PRINTING|SET|195|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||4|0
BC 2.6.2|IN-43519-PPL|2019-02-23|004787|2019-02-23|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|650|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||175.5|0
BC 2.3|IN-43521-KGC|2019-02-25|010798|2019-02-25|KNE GLOBAL CO.,LTD|RMP0022|POLYBAG|PCE|2200|0|0|A|DIPROSES|USD|KG||63|0
BC 2.3|IN-43521-KGC|2019-02-25|010798|2019-02-25|KNE GLOBAL CO.,LTD|RMZ0001|ZIPPER|PCE|1442|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43521-TC|2019-02-25|010614|2019-02-25|TAKISADA-NAGOYA CO.,LTD|RMF0137|FABRIC 100% POLYESTER|MTR|2554.7|0|0|A|DIPROSES|JPY|KG||423.5|0
BC 2.6.2|IN-43521-PPL|2019-02-25|004803|2019-02-25|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|297|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||80.19|0
BC 2.3|IN-43522-HTCL|2019-02-26|011129|2019-02-26|HITEX TEXTILE CO LTD|RMF0001|FABRIC 100% POLYESTER|YRD|1|0|0|A|DIPROSES|USD|KG||1.71|0
BC 2.6.2|IN-43523-PPL|2019-02-27|005085|2019-02-27|PT.METRO PARAJAYA LAUNDRY|SHORT PANT|SHORTPANT WASHING|PCE|522|0|0|A|PENGEMBALIAN SUBKONTRAK|USD|KG||140.94|0
BC 2.7 MSK|IN-43523-PJG(FI)|2019-02-27|007345|2019-02-27|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMZ0001|ZIPPER|PCE|39600|0|0|A|DISUBKONTRAKKAN|USD|KG||244.44|0
BC 2.7 MSK|IN-43524-PJG(FI)|2019-02-28|007500|2019-02-28|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMS0022|STOPPER|PCE|13200|0|0|A|DISUBKONTRAKKAN|USD|KG||18.46|0
BC 2.7 MSK|IN-43524-PJG(FI)|2019-02-28|007500|2019-02-28|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMM0002|MAIN LABEL|PCE|33000|0|0|A|DISUBKONTRAKKAN|USD|KG||10.04|0
BC 2.7 MSK|IN-43524-PJG(FI)|2019-02-28|007500|2019-02-28|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|RMC0004|CARE LABEL|PCE|33000|0|0|A|DISUBKONTRAKKAN|USD|KG||32.5|0
BC 2.6.2|IN-43525-CKJT|2019-03-01|005352|2019-03-01|CV KEMBAR JAYA TEHNIK|BMV011|VACUM TABLE KUMSUNG|UNIT|2|0|0|A|DIKEMBALIKAN|USD|KG||20|0
BC 2.6.2|IN-43525-CKJT|2019-03-01|005352|2019-03-01|CV KEMBAR JAYA TEHNIK|BMV011|VACUM TABLE KUMSUNG|UNIT|4|0|0|A|DIKEMBALIKAN|USD|KG||20|0
BC 2.3|IN-43525-KGC|2019-03-01|011826|2019-03-01|KNE GLOBAL CO.,LTD|RMF0001|FABRIC 100% POLYESTER|YRD|20|0|0|A|DIPROSES|USD|KG||4.5|0
BC 2.6.2|IN-43525-CKJT|2019-03-01|005352|2019-03-01|CV KEMBAR JAYA TEHNIK|BMV011|VACUM TABLE KUMSUNG|UNIT|5|0|0|A|DIKEMBALIKAN|USD|KG||50|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RMB0004|BEAD|PCE|1280|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43528-PFAPCL|2019-03-04|012128|2019-03-04|PINGHU FAS ALUMINUM PRODUCTS CO LTD|RMF0137|FABRIC 100% POLYESTER|MTR|6|0|0|A|DIPROSES|USD|KG||0.5|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RMT0035|TAPE|MTR|5831|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RMM0002|MAIN LABEL|PCE|1636|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RMZ0001|ZIPPER|PCE|1683|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RME0007|EYELET|SET|4210|0|0|A|DIPROSES|USD|KG||0|0
BC 2.3|IN-43528-KGC|2019-03-04|011951|2019-03-04|KNE GLOBAL CO.,LTD|RMF0005|FABRIC 100% NYLON|YRD|615|0|0|A|DIPROSES|USD|KG||153|0
