NIK|TANGGAL|JAM|STATUS
NAG.002070|2018-12-26|06:31:00|IN
NAG.002070|2018-12-26|15:39:00|OUT
NAG.002070|2018-12-27|06:29:00|IN
NAG.002070|2018-12-27|16:27:00|OUT
NAG.002070|2018-12-28|06:23:00|IN
NAG.002070|2018-12-28|16:27:00|OUT
NAG.002070|2018-12-29|06:25:00|IN
NAG.002070|2018-12-29|13:02:00|OUT
NAG.002070|2019-01-02|06:33:00|IN
NAG.002070|2019-01-02|16:06:00|OUT
NAG.002070|2019-01-02|17:08:00|OUT
NAG.002070|2019-01-03|06:23:00|IN
NAG.002070|2019-01-04|06:28:00|IN
NAG.002070|2019-01-04|17:30:00|OUT
NAG.002070|2019-01-05|06:25:00|IN
NAG.002070|2019-01-05|14:59:00|OUT
NAG.002070|2019-01-07|06:27:00|IN
NAG.002070|2019-01-07|17:33:00|OUT
NAG.002070|2019-01-08|06:20:00|IN
NAG.002070|2019-01-08|17:04:00|OUT
NAG.002070|2019-01-09|06:24:00|IN
NAG.002070|2019-01-09|17:17:00|OUT
NAG.002070|2019-01-10|06:28:00|IN
NAG.002070|2019-01-10|16:55:00|OUT
NAG.002070|2019-01-11|06:23:00|IN
NAG.002070|2019-01-11|16:24:00|OUT
NAG.002070|2019-01-12|06:22:00|OUT
NAG.002070|2019-01-12|06:22:00|IN
NAG.002070|2019-01-12|12:32:00|OUT
NAG.002070|2019-01-14|06:41:00|IN
NAG.002070|2019-01-14|16:03:00|OUT
NAG.002070|2019-01-15|06:42:00|IN
NAG.002070|2019-01-15|15:51:00|OUT
NAG.002070|2019-01-16|06:34:00|IN
NAG.002070|2019-01-16|16:36:00|OUT
NAG.002070|2019-01-17|06:33:00|IN
NAG.002070|2019-01-17|16:34:00|OUT
NAG.002070|2019-01-18|06:35:00|IN
NAG.002070|2019-01-18|16:23:00|OUT
NAG.002070|2019-01-19|06:34:00|IN
NAG.002070|2019-01-19|12:21:00|OUT
NAG.002070|2019-01-21|06:38:00|IN
NAG.002070|2019-01-21|15:39:00|OUT
NAG.002070|2019-01-22|06:28:00|IN
NAG.002070|2019-01-22|15:52:00|OUT
NAG.002070|2019-01-23|06:36:00|IN
NAG.002070|2019-01-23|15:41:00|OUT
NAG.002070|2019-01-24|06:32:00|IN
NAG.002070|2019-01-24|15:43:00|OUT
NAG.002070|2019-01-25|06:28:00|IN
NAG.002469|2018-12-26|06:31:00|IN
NAG.002469|2018-12-26|15:39:00|OUT
NAG.002469|2018-12-27|06:29:00|IN
NAG.002469|2018-12-27|16:28:00|OUT
NAG.002469|2018-12-28|06:23:00|IN
NAG.002469|2018-12-28|16:27:00|OUT
NAG.002469|2018-12-29|06:26:00|IN
NAG.002469|2018-12-29|13:03:00|OUT
NAG.002469|2019-01-02|06:33:00|IN
NAG.002469|2019-01-02|16:07:00|OUT
NAG.002469|2019-01-02|17:08:00|OUT
NAG.002469|2019-01-03|06:30:00|IN
NAG.002469|2019-01-03|22:16:00|OUT
NAG.002469|2019-01-04|06:27:00|IN
NAG.002469|2019-01-04|17:31:00|OUT
NAG.002469|2019-01-05|06:31:00|IN
NAG.002469|2019-01-05|15:00:00|OUT
NAG.002469|2019-01-07|06:29:00|IN
NAG.002469|2019-01-07|17:34:00|OUT
