NIK|TANGGAL|JAM|STATUS
NAG.001365|2019-02-04|07:12:00|IN
NAG.001365|2019-02-04|17:28:00|OUT
NAG.001365|2019-02-05|07:12:00|IN
NAG.001365|2019-02-05|15:54:00|OUT
NAG.001365|2019-02-06|07:33:00|IN
NAG.001365|2019-02-06|17:00:00|OUT
NAG.001365|2019-02-07|07:11:00|IN
NAG.001365|2019-02-07|07:11:00|IN
NAG.001365|2019-02-07|19:59:00|OUT
NAG.001365|2019-02-08|06:45:00|IN
NAG.001365|2019-02-08|22:22:00|OUT
NAG.001365|2019-02-08|22:23:00|OUT
NAG.001365|2019-02-09|07:12:00|IN
NAG.001365|2019-02-09|07:12:00|IN
NAG.001365|2019-02-09|12:36:00|OUT
NAG.001365|2019-02-11|07:05:00|IN
NAG.001365|2019-02-11|16:56:00|OUT
NAG.001365|2019-02-12|07:10:00|IN
NAG.001365|2019-02-13|07:14:00|IN
NAG.001365|2019-02-13|17:00:00|OUT
NAG.001365|2019-02-14|07:12:00|IN
NAG.001366|2019-01-26|07:01:00|IN
NAG.001366|2019-01-26|13:48:00|OUT
NAG.001366|2019-01-28|07:14:00|IN
NAG.001366|2019-01-28|20:01:00|OUT
NAG.001366|2019-01-29|07:06:00|IN
NAG.001366|2019-01-29|20:02:00|OUT
NAG.001366|2019-01-31|07:08:00|IN
NAG.001366|2019-01-31|17:00:00|OUT
NAG.001366|2019-02-01|06:49:00|IN
NAG.001366|2019-02-01|19:59:00|OUT
NAG.001366|2019-02-02|07:10:00|IN
NAG.001366|2019-02-02|14:54:00|OUT
NAG.001366|2019-02-04|07:02:00|IN
NAG.001366|2019-02-04|17:22:00|OUT
NAG.001366|2019-02-05|06:57:00|IN
NAG.001366|2019-02-05|15:54:00|OUT
NAG.001366|2019-02-05|15:55:00|OUT
NAG.001366|2019-02-06|07:19:00|IN
NAG.001366|2019-02-06|16:55:00|OUT
NAG.001366|2019-02-07|07:04:00|IN
NAG.001366|2019-02-07|17:06:00|OUT
NAG.001366|2019-02-08|06:51:00|IN
NAG.001366|2019-02-08|20:54:00|OUT
NAG.001366|2019-02-09|06:54:00|IN
NAG.001366|2019-02-09|12:31:00|OUT
NAG.001366|2019-02-11|06:59:00|IN
NAG.001366|2019-02-11|22:56:00|OUT
NAG.001366|2019-02-12|06:58:00|IN
NAG.001366|2019-02-13|07:00:00|IN
NAG.001366|2019-02-13|17:00:00|OUT
NAG.001366|2019-02-14|06:58:00|IN
NAG.001368|2019-01-26|07:01:00|IN
NAG.001368|2019-01-26|12:58:00|OUT
NAG.001368|2019-01-26|17:45:00|OUT
NAG.001368|2019-01-28|07:18:00|IN
NAG.001368|2019-01-28|20:01:00|OUT
NAG.001368|2019-01-29|07:13:00|IN
NAG.001368|2019-01-29|20:00:00|OUT
NAG.001368|2019-01-30|07:12:00|IN
NAG.001368|2019-01-30|19:58:00|OUT
NAG.001368|2019-01-31|07:11:00|IN
NAG.001368|2019-01-31|19:58:00|OUT
NAG.001368|2019-02-01|06:53:00|IN
NAG.001368|2019-02-01|20:02:00|OUT
NAG.001368|2019-02-02|06:54:00|IN
NAG.001368|2019-02-02|20:47:00|OUT
NAG.001368|2019-02-04|07:19:00|IN
NAG.001368|2019-02-04|17:22:00|OUT
NAG.001368|2019-02-05|06:57:00|IN
NAG.001368|2019-02-05|15:53:00|OUT
NAG.001368|2019-02-06|07:25:00|IN
NAG.001368|2019-02-06|16:55:00|OUT
NAG.001368|2019-02-07|07:15:00|IN
NAG.001368|2019-02-07|19:59:00|OUT
NAG.001368|2019-02-08|06:57:00|IN
NAG.001368|2019-02-09|02:55:00|OUT
NAG.001368|2019-02-09|08:35:00|IN
NAG.001368|2019-02-09|19:02:00|OUT
NAG.001368|2019-02-11|07:18:00|IN
NAG.001368|2019-02-11|16:54:00|OUT
NAG.001368|2019-02-13|07:17:00|IN
NAG.001368|2019-02-13|16:53:00|OUT
NAG.001368|2019-02-14|07:18:00|IN
NAG.001369|2019-01-26|06:58:00|IN
NAG.001369|2019-01-26|13:43:00|OUT
NAG.001369|2019-01-28|07:00:00|IN
NAG.001369|2019-01-28|20:03:00|OUT
NAG.001369|2019-01-29|06:57:00|IN
NAG.001369|2019-01-29|20:01:00|OUT
NAG.001369|2019-01-30|06:51:00|IN
NAG.001369|2019-01-30|20:01:00|OUT
NAG.001369|2019-01-31|07:05:00|IN
NAG.001369|2019-01-31|17:02:00|IN
NAG.001369|2019-02-01|06:47:00|IN
NAG.001369|2019-02-01|20:01:00|OUT
NAG.001369|2019-02-02|06:53:00|IN
NAG.001369|2019-02-02|14:57:00|OUT
NAG.001369|2019-02-02|15:02:00|OUT
NAG.001369|2019-02-04|06:57:00|IN
NAG.001369|2019-02-04|17:25:00|OUT
NAG.001369|2019-02-06|06:59:00|IN
NAG.001369|2019-02-06|16:58:00|OUT
NAG.001369|2019-02-07|06:53:00|IN
NAG.001369|2019-02-07|17:09:00|OUT
NAG.001369|2019-02-08|06:52:00|IN
NAG.001369|2019-02-08|18:00:00|OUT
NAG.001369|2019-02-09|06:47:00|IN
NAG.001369|2019-02-09|06:50:00|IN
NAG.001369|2019-02-09|12:28:00|OUT
NAG.001369|2019-02-11|06:55:00|IN
NAG.001369|2019-02-11|22:59:00|OUT
NAG.001369|2019-02-11|22:59:00|OUT
NAG.001369|2019-02-13|06:56:00|IN
NAG.001369|2019-02-13|16:57:00|OUT
NAG.001369|2019-02-14|06:57:00|IN
NAG.001370|2019-01-26|06:50:00|IN
NAG.001370|2019-01-26|06:50:00|IN
NAG.001370|2019-01-26|12:37:00|OUT
NAG.001370|2019-01-28|06:50:00|IN
NAG.001370|2019-01-28|06:50:00|IN
NAG.001370|2019-01-28|06:51:00|IN
NAG.001370|2019-01-28|19:59:00|OUT
NAG.001370|2019-01-28|19:59:00|OUT
NAG.001370|2019-01-29|06:47:00|IN
NAG.001370|2019-01-29|06:47:00|IN
NAG.001370|2019-01-29|19:59:00|OUT
NAG.001370|2019-01-30|06:41:00|IN
NAG.001370|2019-01-30|06:42:00|IN
NAG.001370|2019-01-30|06:43:00|IN
NAG.001370|2019-01-30|19:58:00|OUT
NAG.001370|2019-01-31|06:47:00|IN
NAG.001370|2019-01-31|06:47:00|IN
NAG.001370|2019-01-31|17:47:00|OUT
NAG.001370|2019-01-31|17:48:00|OUT
NAG.001370|2019-02-01|06:41:00|IN
NAG.001370|2019-02-01|06:42:00|IN
NAG.001370|2019-02-01|19:57:00|OUT
NAG.001370|2019-02-04|06:51:00|IN
NAG.001370|2019-02-04|06:51:00|IN
NAG.001370|2019-02-04|17:22:00|OUT
NAG.001370|2019-02-05|06:48:00|IN
NAG.001370|2019-02-05|06:48:00|IN
NAG.001370|2019-02-05|06:49:00|IN
NAG.001370|2019-02-05|15:53:00|OUT
NAG.001370|2019-02-06|07:09:00|IN
NAG.001370|2019-02-06|07:09:00|IN
NAG.001370|2019-02-06|16:54:00|OUT
NAG.001370|2019-02-07|06:47:00|IN
NAG.001370|2019-02-07|06:50:00|IN
NAG.001370|2019-02-07|19:57:00|OUT
NAG.001370|2019-02-08|06:48:00|IN
NAG.001370|2019-02-08|06:48:00|IN
NAG.001370|2019-02-08|20:52:00|OUT
NAG.001370|2019-02-09|06:47:00|IN
NAG.001370|2019-02-09|06:47:00|IN
NAG.001370|2019-02-09|12:34:00|OUT
NAG.001370|2019-02-11|06:46:00|IN
NAG.001370|2019-02-11|06:46:00|IN
NAG.001370|2019-02-11|16:54:00|OUT
NAG.001370|2019-02-11|16:54:00|OUT
NAG.001370|2019-02-12|06:51:00|IN
NAG.001370|2019-02-12|06:51:00|IN
NAG.001370|2019-02-12|17:53:00|IN
