NIK|TANGGAL|JAM|STATUS
NAG.001441|2019-01-26|06:48:00|IN
NAG.001441|2019-01-26|12:34:00|OUT
NAG.001441|2019-01-28|06:44:00|IN
NAG.001441|2019-01-28|17:29:00|OUT
NAG.001441|2019-01-29|06:42:00|IN
NAG.001441|2019-01-29|20:04:00|OUT
NAG.001441|2019-01-30|06:49:00|IN
NAG.001441|2019-01-30|20:01:00|OUT
NAG.001441|2019-01-31|06:48:00|IN
NAG.001441|2019-01-31|20:02:00|OUT
NAG.001441|2019-02-01|06:45:00|IN
NAG.001497|2019-01-26|06:48:00|IN
NAG.001497|2019-01-26|12:40:00|OUT
NAG.001497|2019-01-28|06:44:00|IN
NAG.001497|2019-01-28|17:28:00|OUT
NAG.001497|2019-01-29|06:49:00|IN
NAG.001497|2019-01-29|20:03:00|OUT
NAG.001497|2019-01-30|06:52:00|IN
NAG.001497|2019-01-30|20:01:00|OUT
NAG.001497|2019-01-31|06:44:00|IN
NAG.001497|2019-01-31|20:02:00|OUT
NAG.001497|2019-02-01|06:52:00|IN
NAG.001515|2019-01-26|07:09:00|IN
NAG.001515|2019-01-26|12:38:00|OUT
NAG.001515|2019-01-28|07:21:00|IN
NAG.001515|2019-01-28|20:04:00|OUT
NAG.001515|2019-01-29|07:11:00|IN
NAG.001515|2019-01-29|20:05:00|OUT
NAG.001515|2019-01-30|07:12:00|IN
NAG.001515|2019-01-30|20:02:00|OUT
NAG.001515|2019-01-31|07:12:00|IN
NAG.001515|2019-01-31|20:01:00|OUT
NAG.001515|2019-02-01|06:58:00|IN
NAG.001557|2019-01-26|07:01:00|IN
NAG.001557|2019-01-26|12:35:00|OUT
NAG.001557|2019-01-26|12:38:00|OUT
NAG.001557|2019-01-28|06:42:00|IN
NAG.001557|2019-01-28|17:29:00|OUT
NAG.001557|2019-01-29|07:00:00|IN
NAG.001557|2019-01-29|20:05:00|OUT
NAG.001557|2019-01-30|07:01:00|IN
NAG.001557|2019-01-30|20:02:00|OUT
NAG.001557|2019-01-31|07:08:00|IN
NAG.001557|2019-01-31|20:02:00|OUT
NAG.001557|2019-02-01|06:54:00|IN
NAG.001561|2019-01-26|06:35:00|IN
NAG.001561|2019-01-26|12:34:00|OUT
NAG.001561|2019-01-28|06:37:00|IN
NAG.001561|2019-01-28|17:30:00|OUT
NAG.001561|2019-01-29|06:35:00|IN
NAG.001561|2019-01-29|20:02:00|OUT
NAG.001561|2019-01-30|06:35:00|IN
NAG.001561|2019-01-30|20:01:00|OUT
NAG.001561|2019-01-31|06:38:00|IN
NAG.001561|2019-01-31|20:02:00|OUT
NAG.001561|2019-02-01|06:40:00|IN
NAG.001587|2019-01-26|06:47:00|IN
NAG.001587|2019-01-26|12:37:00|OUT
NAG.001587|2019-01-28|06:47:00|IN
NAG.001587|2019-01-28|06:47:00|IN
NAG.001587|2019-01-28|17:28:00|OUT
NAG.001587|2019-01-29|06:44:00|IN
NAG.001587|2019-01-29|20:05:00|OUT
NAG.001587|2019-01-30|06:46:00|IN
NAG.001587|2019-01-30|06:46:00|IN
NAG.001587|2019-01-30|20:02:00|OUT
NAG.001587|2019-01-31|06:49:00|IN
NAG.001587|2019-01-31|06:49:00|OUT
NAG.001587|2019-01-31|06:50:00|IN
NAG.001587|2019-01-31|20:02:00|OUT
NAG.001587|2019-02-01|06:52:00|IN
NAG.001591|2019-01-26|07:07:00|IN
NAG.001591|2019-01-26|12:39:00|OUT
NAG.001591|2019-01-28|07:09:00|IN
NAG.001591|2019-01-28|17:30:00|OUT
NAG.001591|2019-01-29|07:10:00|IN
NAG.001591|2019-01-29|20:04:00|OUT
NAG.001591|2019-01-30|07:09:00|IN
NAG.001591|2019-01-30|20:03:00|OUT
NAG.001591|2019-01-31|07:15:00|IN
NAG.001591|2019-01-31|20:03:00|OUT
NAG.001591|2019-02-01|06:57:00|IN
NAG.001619|2019-01-26|07:07:00|IN
NAG.001619|2019-01-26|07:07:00|IN
NAG.001619|2019-01-26|12:30:00|OUT
NAG.001619|2019-01-28|07:09:00|IN
NAG.001619|2019-01-28|17:27:00|OUT
NAG.001619|2019-01-29|06:33:00|IN
NAG.001619|2019-01-29|19:58:00|OUT
NAG.001619|2019-01-30|07:06:00|IN
NAG.001619|2019-01-30|19:57:00|OUT
NAG.001619|2019-01-31|07:06:00|IN
NAG.001619|2019-01-31|19:56:00|OUT
NAG.001619|2019-02-01|06:53:00|IN
NAG.001637|2019-01-26|12:38:00|OUT
NAG.001660|2019-01-28|06:17:00|IN
NAG.001660|2019-01-28|17:29:00|OUT
NAG.001660|2019-01-29|06:20:00|IN
NAG.001660|2019-01-29|20:02:00|OUT
NAG.001660|2019-01-30|06:13:00|IN
NAG.001660|2019-01-30|20:01:00|OUT
NAG.001660|2019-01-31|06:30:00|IN
NAG.001660|2019-01-31|19:58:00|OUT
NAG.001660|2019-02-01|06:29:00|IN
NAG.001671|2019-01-26|06:35:00|IN
NAG.001671|2019-01-26|12:36:00|IN
NAG.001671|2019-01-26|12:36:00|OUT
NAG.001671|2019-01-28|07:03:00|IN
NAG.001671|2019-01-28|17:28:00|OUT
NAG.001671|2019-01-29|06:43:00|IN
NAG.001671|2019-01-29|20:02:00|OUT
NAG.001671|2019-01-29|20:02:00|OUT
NAG.001671|2019-01-30|06:35:00|IN
NAG.001671|2019-01-30|20:01:00|OUT
NAG.001671|2019-01-31|06:28:00|IN
NAG.001671|2019-01-31|20:02:00|OUT
NAG.001671|2019-02-01|06:31:00|IN
NAG.001684|2019-01-26|07:05:00|IN
NAG.001684|2019-01-26|12:33:00|OUT
NAG.001684|2019-01-28|07:09:00|IN
NAG.001684|2019-01-28|17:29:00|OUT
NAG.001684|2019-01-29|07:06:00|IN
NAG.001684|2019-01-29|20:04:00|OUT
NAG.001684|2019-01-30|07:07:00|IN
NAG.001684|2019-01-30|20:01:00|OUT
NAG.001684|2019-01-30|20:01:00|OUT
NAG.001684|2019-01-31|07:08:00|IN
NAG.001684|2019-01-31|20:01:00|OUT
NAG.001684|2019-02-01|06:46:00|IN
NAG.001918|2019-01-26|07:02:00|IN
NAG.001918|2019-01-26|12:34:00|OUT
NAG.001918|2019-01-28|06:43:00|IN
NAG.001918|2019-01-28|17:27:00|OUT
NAG.001918|2019-01-29|06:43:00|IN
NAG.001918|2019-01-29|20:03:00|OUT
NAG.001918|2019-01-30|06:35:00|IN
NAG.001918|2019-01-30|20:02:00|OUT
NAG.001918|2019-01-31|06:34:00|IN
NAG.001918|2019-01-31|20:02:00|OUT
NAG.001918|2019-02-01|06:31:00|IN
NAG.001922|2019-01-26|07:02:00|IN
NAG.001922|2019-01-26|12:32:00|OUT
NAG.001922|2019-01-28|06:43:00|IN
NAG.001922|2019-01-28|17:28:00|OUT
NAG.001922|2019-01-29|06:43:00|IN
NAG.001922|2019-01-29|19:59:00|OUT
NAG.001922|2019-01-30|06:35:00|IN
NAG.001922|2019-01-30|19:57:00|OUT
NAG.001922|2019-01-31|06:34:00|IN
NAG.001922|2019-01-31|19:56:00|OUT
NAG.001922|2019-02-01|06:31:00|IN
NAG.002132|2019-01-26|07:15:00|IN
NAG.002132|2019-01-26|12:37:00|OUT
NAG.002132|2019-01-28|07:16:00|IN
NAG.002132|2019-01-28|17:28:00|OUT
NAG.002132|2019-01-29|07:10:00|IN
NAG.002132|2019-01-29|20:03:00|OUT
NAG.002132|2019-01-30|06:59:00|IN
NAG.002132|2019-01-30|20:03:00|OUT
NAG.002132|2019-01-31|07:10:00|IN
NAG.002132|2019-01-31|19:58:00|OUT
NAG.002132|2019-02-01|06:56:00|IN
NAG.000549|2019-01-26|06:21:00|IN
NAG.000549|2019-01-26|12:36:00|OUT
NAG.000549|2019-01-28|06:21:00|IN
NAG.000549|2019-01-28|17:28:00|OUT
NAG.000549|2019-01-29|06:30:00|OUT
NAG.000549|2019-01-29|20:04:00|OUT
NAG.000549|2019-01-30|06:23:00|IN
NAG.000549|2019-01-30|20:01:00|OUT
NAG.000549|2019-01-31|06:25:00|OUT
NAG.000549|2019-01-31|20:02:00|OUT
NAG.000549|2019-02-01|06:27:00|OUT
NAG.000658|2019-01-26|07:11:00|IN
NAG.000658|2019-01-26|12:37:00|OUT
NAG.000658|2019-01-28|07:20:00|IN
NAG.000658|2019-01-28|17:29:00|OUT
NAG.000658|2019-01-30|07:21:00|IN
NAG.000658|2019-01-30|16:07:00|OUT
NAG.000658|2019-01-31|06:59:00|IN
NAG.000658|2019-01-31|20:01:00|OUT
NAG.000658|2019-02-01|06:52:00|IN
NAG.000760|2019-01-26|07:03:00|IN
NAG.000760|2019-01-26|12:41:00|OUT
NAG.000760|2019-01-28|07:00:00|IN
NAG.000760|2019-01-28|17:29:00|OUT
NAG.000760|2019-01-29|06:58:00|IN
NAG.000760|2019-01-29|20:06:00|OUT
NAG.000760|2019-01-30|07:08:00|IN
NAG.000760|2019-01-30|20:05:00|OUT
NAG.000760|2019-01-31|07:06:00|IN
NAG.000760|2019-01-31|20:03:00|OUT
NAG.000760|2019-02-01|06:56:00|IN
NAG.000944|2019-01-26|07:08:00|IN
NAG.000944|2019-01-26|12:29:00|IN
NAG.000944|2019-01-28|07:18:00|IN
NAG.000944|2019-01-28|17:30:00|OUT
NAG.000944|2019-01-29|07:10:00|IN
NAG.000944|2019-01-29|20:01:00|OUT
NAG.000944|2019-01-30|07:09:00|IN
NAG.000944|2019-01-30|19:58:00|OUT
NAG.000944|2019-01-31|07:11:00|IN
NAG.000944|2019-01-31|19:56:00|OUT
NAG.000944|2019-02-01|06:57:00|IN
NAG.001123|2019-01-26|07:01:00|IN
NAG.001123|2019-01-26|12:40:00|OUT
NAG.001123|2019-01-28|07:06:00|IN
NAG.001123|2019-01-28|17:35:00|OUT
NAG.001123|2019-01-29|07:03:00|IN
NAG.001123|2019-01-29|20:03:00|OUT
NAG.001123|2019-01-30|07:00:00|IN
NAG.001123|2019-01-30|20:04:00|IN
NAG.001123|2019-01-31|07:05:00|IN
NAG.001123|2019-01-31|20:03:00|OUT
NAG.001123|2019-02-01|06:48:00|IN
NAG.001697|2019-01-26|06:47:00|IN
NAG.001697|2019-01-26|12:30:00|OUT
NAG.001697|2019-01-28|07:02:00|IN
NAG.001697|2019-01-28|17:29:00|OUT
NAG.001697|2019-01-29|06:54:00|IN
NAG.001697|2019-01-29|17:30:00|OUT
NAG.001697|2019-01-30|06:48:00|IN
NAG.001697|2019-01-30|17:26:00|OUT
NAG.001697|2019-01-31|07:01:00|IN
NAG.001697|2019-01-31|17:25:00|OUT
NAG.001697|2019-02-01|06:40:00|IN
NAG.001718|2019-01-26|07:07:00|IN
NAG.001718|2019-01-26|12:32:00|OUT
NAG.001718|2019-01-28|07:11:00|IN
NAG.001718|2019-01-28|17:29:00|OUT
NAG.001718|2019-01-29|07:10:00|IN
NAG.001718|2019-01-29|17:30:00|OUT
NAG.001718|2019-01-30|07:06:00|IN
NAG.001718|2019-01-30|17:27:00|OUT
NAG.001718|2019-01-31|07:11:00|IN
NAG.001718|2019-01-31|17:25:00|OUT
NAG.001718|2019-02-01|06:52:00|IN
NAG.001719|2019-01-26|06:20:00|IN
NAG.001719|2019-01-26|12:42:00|OUT
NAG.001719|2019-01-28|06:20:00|IN
NAG.001719|2019-01-28|17:29:00|OUT
NAG.001719|2019-01-28|17:30:00|OUT
NAG.001719|2019-01-29|06:21:00|IN
NAG.001719|2019-01-29|20:03:00|OUT
NAG.001719|2019-01-30|06:20:00|IN
NAG.001719|2019-01-30|20:03:00|OUT
NAG.001719|2019-01-31|06:20:00|IN
NAG.001719|2019-01-31|20:01:00|OUT
NAG.001719|2019-02-01|06:17:00|IN
NAG.001737|2019-01-26|07:01:00|IN
NAG.001737|2019-01-26|12:24:00|OUT
NAG.001737|2019-01-28|07:07:00|IN
NAG.001737|2019-01-28|15:48:00|OUT
NAG.001737|2019-01-29|07:06:00|IN
NAG.001737|2019-01-29|15:54:00|IN
NAG.001737|2019-01-30|07:04:00|IN
NAG.001737|2019-01-30|15:47:00|OUT
NAG.001737|2019-01-31|07:10:00|IN
NAG.001737|2019-01-31|15:51:00|OUT
NAG.001737|2019-02-01|06:51:00|IN
NAG.001747|2019-01-26|06:56:00|IN
NAG.001747|2019-01-26|12:38:00|OUT
NAG.001747|2019-01-28|06:50:00|IN
