NIK|TANGGAL|JAM|STATUS
NAG.001336|2018-12-26|07:12:00|IN
NAG.001336|2018-12-26|16:32:00|OUT
NAG.001336|2018-12-27|07:09:00|IN
NAG.001336|2018-12-27|17:35:00|OUT
NAG.001336|2018-12-28|06:54:00|IN
NAG.001336|2018-12-28|17:27:00|OUT
NAG.001336|2018-12-29|07:20:00|IN
NAG.001336|2018-12-29|13:03:00|OUT
NAG.001336|2019-01-02|07:24:00|IN
NAG.001336|2019-01-02|17:05:00|OUT
NAG.001336|2019-01-03|07:22:00|IN
NAG.001336|2019-01-03|17:27:00|OUT
NAG.001336|2019-01-04|07:16:00|IN
NAG.001336|2019-01-04|17:51:00|OUT
NAG.001336|2019-01-05|07:17:00|IN
NAG.001336|2019-01-05|12:36:00|OUT
NAG.001336|2019-01-07|07:19:00|IN
NAG.001336|2019-01-07|17:03:00|OUT
NAG.001336|2019-01-08|07:16:00|IN
NAG.001336|2019-01-08|19:56:00|OUT
NAG.001336|2019-01-09|07:14:00|IN
NAG.001336|2019-01-09|17:36:00|OUT
NAG.001336|2019-01-12|07:15:00|IN
NAG.001336|2019-01-12|12:36:00|OUT
NAG.001336|2019-01-14|07:15:00|IN
NAG.001336|2019-01-14|18:01:00|OUT
NAG.001336|2019-01-15|07:20:00|IN
NAG.001336|2019-01-15|20:10:00|OUT
NAG.001336|2019-01-16|07:17:00|IN
NAG.001336|2019-01-16|17:50:00|OUT
NAG.001336|2019-01-17|07:17:00|IN
NAG.001336|2019-01-17|17:58:00|OUT
NAG.001336|2019-01-18|06:56:00|IN
NAG.001336|2019-01-18|17:44:00|OUT
NAG.001336|2019-01-19|07:19:00|IN
NAG.001336|2019-01-19|12:41:00|OUT
NAG.001336|2019-01-21|07:15:00|IN
NAG.001336|2019-01-22|07:17:00|IN
NAG.001336|2019-01-23|07:21:00|IN
NAG.001336|2019-01-23|19:59:00|OUT
NAG.001336|2019-01-24|07:20:00|IN
NAG.001336|2019-01-24|17:28:00|OUT
NAG.001336|2019-01-25|07:19:00|IN
NAG.001375|2018-12-26|07:19:00|IN
NAG.001375|2018-12-26|18:37:00|OUT
NAG.001375|2018-12-27|07:18:00|IN
NAG.001375|2018-12-27|18:48:00|OUT
NAG.001375|2018-12-28|06:56:00|IN
NAG.001375|2018-12-28|21:43:00|OUT
NAG.001375|2018-12-29|07:12:00|IN
NAG.001375|2018-12-29|15:05:00|OUT
NAG.001375|2019-01-02|07:11:00|IN
NAG.001375|2019-01-02|19:48:00|OUT
NAG.001375|2019-01-03|07:08:00|IN
NAG.001375|2019-01-04|00:44:00|OUT
NAG.001375|2019-01-04|07:49:00|IN
NAG.001375|2019-01-04|20:56:00|OUT
NAG.001375|2019-01-07|07:27:00|IN
NAG.001375|2019-01-07|20:25:00|OUT
NAG.001375|2019-01-08|07:20:00|IN
NAG.001375|2019-01-08|18:45:00|OUT
NAG.001375|2019-01-09|07:07:00|IN
NAG.001375|2019-01-09|22:04:00|OUT
NAG.001375|2019-01-10|07:27:00|IN
NAG.001375|2019-01-10|22:28:00|OUT
NAG.001375|2019-01-11|07:14:00|IN
NAG.001375|2019-01-11|23:04:00|OUT
NAG.001375|2019-01-12|07:15:00|IN
NAG.001375|2019-01-12|13:01:00|OUT
NAG.001375|2019-01-14|07:15:00|IN
NAG.001375|2019-01-14|21:54:00|OUT
NAG.001375|2019-01-15|07:23:00|IN
NAG.001375|2019-01-15|21:08:00|OUT
NAG.001375|2019-01-16|07:23:00|IN
NAG.001375|2019-01-16|22:35:00|OUT
