NIK|TANGGAL|JAM|STATUS
NAG.002417|2019-01-16|06:49:00|IN
NAG.002417|2019-01-16|17:43:00|OUT
NAG.002417|2019-01-17|06:52:00|IN
NAG.002417|2019-01-17|17:25:00|OUT
NAG.002417|2019-01-18|06:43:00|IN
NAG.002417|2019-01-18|17:31:00|OUT
NAG.002417|2019-01-19|06:44:00|IN
NAG.002417|2019-01-19|12:37:00|OUT
NAG.002417|2019-01-21|06:51:00|IN
NAG.002417|2019-01-21|17:25:00|OUT
NAG.002417|2019-01-22|06:55:00|IN
NAG.002417|2019-01-22|17:13:00|OUT
NAG.002417|2019-01-23|06:54:00|IN
NAG.002417|2019-01-23|20:05:00|OUT
NAG.002417|2019-01-24|07:03:00|IN
NAG.002417|2019-01-24|20:01:00|OUT
NAG.002417|2019-01-25|06:44:00|IN
NAG.002418|2018-12-26|06:55:00|IN
NAG.002418|2018-12-26|16:05:00|OUT
NAG.002418|2018-12-27|06:49:00|IN
NAG.002418|2018-12-27|16:30:00|OUT
NAG.002418|2018-12-28|06:39:00|IN
NAG.002418|2018-12-28|17:29:00|OUT
NAG.002418|2018-12-29|06:48:00|IN
NAG.002418|2018-12-29|13:10:00|OUT
NAG.002418|2019-01-02|06:51:00|IN
NAG.002418|2019-01-02|16:45:00|OUT
NAG.002418|2019-01-03|06:50:00|IN
NAG.002418|2019-01-03|17:27:00|OUT
NAG.002418|2019-01-04|06:35:00|IN
NAG.002418|2019-01-04|19:58:00|OUT
NAG.002418|2019-01-05|06:50:00|IN
NAG.002418|2019-01-05|12:34:00|OUT
NAG.002418|2019-01-07|06:43:00|IN
NAG.002418|2019-01-07|17:03:00|OUT
NAG.002418|2019-01-08|06:52:00|IN
NAG.002418|2019-01-08|17:16:00|OUT
NAG.002418|2019-01-12|06:50:00|IN
NAG.002418|2019-01-12|12:36:00|OUT
NAG.002418|2019-01-14|06:54:00|IN
NAG.002418|2019-01-14|17:28:00|OUT
NAG.002418|2019-01-15|06:55:00|IN
NAG.002418|2019-01-15|17:29:00|OUT
NAG.002418|2019-01-16|06:52:00|IN
NAG.002418|2019-01-16|16:59:00|OUT
NAG.002418|2019-01-17|06:53:00|IN
NAG.002418|2019-01-17|20:53:00|OUT
NAG.002418|2019-01-18|06:45:00|IN
NAG.002418|2019-01-18|20:56:00|OUT
NAG.002418|2019-01-19|06:52:00|IN
NAG.002418|2019-01-19|12:38:00|OUT
NAG.002418|2019-01-21|06:51:00|IN
NAG.002418|2019-01-21|19:56:00|OUT
NAG.002418|2019-01-22|06:53:00|IN
NAG.002418|2019-01-22|20:01:00|OUT
NAG.002418|2019-01-23|06:53:00|IN
NAG.002418|2019-01-23|20:01:00|OUT
NAG.002418|2019-01-24|06:55:00|IN
NAG.002418|2019-01-24|20:02:00|OUT
NAG.002418|2019-01-25|06:39:00|IN
NAG.002422|2018-12-26|06:46:00|IN
NAG.002422|2018-12-26|16:05:00|OUT
NAG.002422|2018-12-27|06:44:00|IN
NAG.002422|2018-12-27|16:31:00|OUT
NAG.002422|2018-12-28|06:44:00|IN
NAG.002422|2018-12-28|16:34:00|OUT
NAG.002422|2018-12-29|06:43:00|IN
NAG.002422|2018-12-29|13:05:00|OUT
NAG.002422|2019-01-02|06:32:00|IN
NAG.002422|2019-01-02|16:42:00|OUT
NAG.002422|2019-01-03|06:20:00|IN
NAG.002422|2019-01-04|06:22:00|IN
NAG.002422|2019-01-04|19:58:00|OUT
NAG.002422|2019-01-05|06:30:00|IN
NAG.002422|2019-01-05|12:34:00|OUT
NAG.002422|2019-01-07|06:46:00|IN
NAG.002422|2019-01-07|16:54:00|OUT
NAG.002422|2019-01-08|06:46:00|IN
NAG.002422|2019-01-08|16:53:00|OUT
NAG.002422|2019-01-09|06:49:00|IN
NAG.002422|2019-01-09|17:29:00|OUT
NAG.002422|2019-01-10|06:49:00|IN
NAG.002422|2019-01-10|17:37:00|OUT
NAG.002422|2019-01-11|06:46:00|IN
NAG.002422|2019-01-11|19:59:00|OUT
NAG.002422|2019-01-12|06:32:00|IN
NAG.002422|2019-01-12|12:37:00|OUT
NAG.002422|2019-01-14|06:33:00|IN
NAG.002422|2019-01-14|17:27:00|OUT
NAG.002422|2019-01-15|06:44:00|IN
NAG.002422|2019-01-15|17:26:00|OUT
NAG.002422|2019-01-16|06:43:00|IN
NAG.002422|2019-01-16|17:33:00|OUT
NAG.002422|2019-01-17|06:43:00|IN
NAG.002422|2019-01-17|20:57:00|OUT
NAG.002422|2019-01-18|06:40:00|IN
NAG.002422|2019-01-18|20:55:00|OUT
NAG.002422|2019-01-19|06:43:00|IN
NAG.002422|2019-01-19|12:36:00|OUT
NAG.002422|2019-01-21|06:39:00|IN
NAG.002422|2019-01-21|16:53:00|OUT
NAG.002422|2019-01-22|06:37:00|IN
NAG.002422|2019-01-22|19:59:00|OUT
NAG.002422|2019-01-23|06:45:00|IN
NAG.002422|2019-01-23|20:01:00|OUT
NAG.002422|2019-01-24|06:52:00|IN
NAG.002422|2019-01-24|18:32:00|OUT
NAG.002422|2019-01-25|06:55:00|IN
NAG.002431|2018-12-26|06:53:00|IN
NAG.002431|2018-12-26|16:07:00|OUT
NAG.002431|2018-12-27|07:03:00|IN
NAG.002431|2018-12-27|17:26:00|OUT
NAG.002431|2018-12-28|06:47:00|IN
NAG.002431|2018-12-28|17:30:00|OUT
NAG.002431|2018-12-29|06:57:00|IN
NAG.002431|2018-12-29|13:08:00|OUT
NAG.002431|2019-01-02|06:48:00|IN
NAG.002431|2019-01-02|16:42:00|OUT
NAG.002431|2019-01-03|06:54:00|IN
NAG.002431|2019-01-03|17:27:00|OUT
NAG.002431|2019-01-04|06:52:00|IN
NAG.002431|2019-01-04|19:59:00|OUT
NAG.002431|2019-01-05|06:51:00|IN
NAG.002431|2019-01-05|12:33:00|OUT
NAG.002431|2019-01-07|06:59:00|IN
NAG.002431|2019-01-07|16:53:00|OUT
NAG.002431|2019-01-08|06:56:00|IN
NAG.002431|2019-01-08|16:31:00|OUT
NAG.002431|2019-01-09|06:58:00|IN
NAG.002431|2019-01-09|17:30:00|OUT
NAG.002431|2019-01-10|06:48:00|IN
NAG.002431|2019-01-10|17:38:00|OUT
NAG.002431|2019-01-11|06:49:00|IN
NAG.002431|2019-01-11|17:06:00|OUT
NAG.002431|2019-01-12|06:52:00|IN
NAG.002431|2019-01-12|12:32:00|OUT
NAG.002431|2019-01-14|07:00:00|IN
NAG.002431|2019-01-14|17:13:00|OUT
NAG.002431|2019-01-15|06:51:00|IN
NAG.002431|2019-01-15|17:15:00|OUT
NAG.002431|2019-01-16|06:53:00|IN
NAG.002431|2019-01-16|17:27:00|OUT
NAG.002431|2019-01-17|06:53:00|IN
NAG.002431|2019-01-17|20:16:00|OUT
NAG.002431|2019-01-18|06:57:00|IN
NAG.002431|2019-01-18|17:57:00|OUT
NAG.002431|2019-01-19|07:00:00|IN
NAG.002431|2019-01-19|12:35:00|OUT
NAG.002431|2019-01-21|06:56:00|IN
NAG.002431|2019-01-21|16:53:00|OUT
NAG.002431|2019-01-22|06:58:00|IN
NAG.002431|2019-01-22|17:27:00|OUT
NAG.002431|2019-01-23|07:04:00|IN
NAG.002431|2019-01-23|17:54:00|OUT
NAG.002431|2019-01-24|06:54:00|IN
NAG.002431|2019-01-24|18:31:00|OUT
NAG.002431|2019-01-25|06:50:00|IN
NAG.002462|2018-12-26|06:59:00|IN
NAG.002462|2018-12-26|16:05:00|OUT
NAG.002462|2018-12-27|07:00:00|IN
NAG.002462|2018-12-27|16:30:00|OUT
NAG.002462|2018-12-28|06:52:00|IN
NAG.002462|2018-12-28|16:35:00|OUT
NAG.002462|2018-12-29|06:51:00|IN
NAG.002462|2018-12-29|13:10:00|OUT
NAG.002462|2019-01-02|07:03:00|IN
NAG.002462|2019-01-02|16:45:00|OUT
NAG.002462|2019-01-03|06:56:00|IN
NAG.002462|2019-01-03|16:53:00|OUT
NAG.002462|2019-01-04|06:53:00|IN
NAG.002462|2019-01-04|19:59:00|OUT
NAG.002462|2019-01-05|06:56:00|IN
NAG.002462|2019-01-05|12:35:00|OUT
NAG.002462|2019-01-07|06:59:00|IN
NAG.002462|2019-01-07|17:00:00|OUT
NAG.002462|2019-01-08|05:55:00|IN
NAG.002462|2019-01-08|14:08:00|IN
NAG.002462|2019-01-09|06:04:00|IN
NAG.002462|2019-01-09|14:01:00|OUT
NAG.002462|2019-01-10|06:01:00|IN
NAG.002462|2019-01-11|05:59:00|IN
NAG.002462|2019-01-11|14:07:00|OUT
NAG.002462|2019-01-12|06:00:00|IN
NAG.002462|2019-01-12|12:58:00|OUT
NAG.002462|2019-01-14|18:00:00|OUT
NAG.002462|2019-01-15|05:59:00|OUT
NAG.002462|2019-01-15|17:59:00|IN
NAG.002462|2019-01-16|05:56:00|OUT
NAG.002462|2019-01-16|17:51:00|IN
NAG.002462|2019-01-17|05:58:00|OUT
NAG.002462|2019-01-17|17:52:00|IN
NAG.002462|2019-01-18|05:55:00|OUT
NAG.002462|2019-01-18|17:53:00|OUT
NAG.002462|2019-01-18|17:53:00|IN
NAG.002462|2019-01-19|06:02:00|OUT
NAG.002462|2019-01-19|13:46:00|IN
NAG.002462|2019-01-19|18:55:00|OUT
NAG.002462|2019-01-21|07:01:00|IN
NAG.002462|2019-01-21|17:28:00|OUT
NAG.002462|2019-01-22|06:55:00|IN
NAG.002462|2019-01-22|15:46:00|OUT
NAG.002462|2019-01-23|07:04:00|IN
NAG.002462|2019-01-23|17:41:00|OUT
NAG.002462|2019-01-24|06:57:00|IN
NAG.002462|2019-01-24|17:33:00|OUT
NAG.002462|2019-01-25|06:58:00|IN
NAG.002465|2018-12-26|07:00:00|IN
NAG.002465|2018-12-26|16:05:00|OUT
NAG.002465|2018-12-27|06:58:00|IN
NAG.002465|2018-12-27|16:30:00|OUT
NAG.002465|2018-12-28|06:49:00|IN
NAG.002465|2018-12-28|17:29:00|OUT
NAG.002465|2018-12-29|06:57:00|IN
NAG.002465|2018-12-29|13:10:00|OUT
NAG.002465|2019-01-02|07:03:00|IN
NAG.002465|2019-01-02|16:45:00|OUT
NAG.002465|2019-01-03|06:56:00|IN
NAG.002465|2019-01-03|17:28:00|OUT
NAG.002465|2019-01-04|06:52:00|IN
NAG.002465|2019-01-04|19:59:00|OUT
NAG.002465|2019-01-05|06:55:00|IN
NAG.002465|2019-01-05|12:34:00|OUT
NAG.002465|2019-01-07|06:40:00|IN
NAG.002465|2019-01-07|16:59:00|OUT
NAG.002465|2019-01-08|06:43:00|IN
NAG.002465|2019-01-09|07:01:00|IN
NAG.002465|2019-01-09|17:33:00|OUT
NAG.002465|2019-01-10|06:53:00|IN
NAG.002465|2019-01-10|17:28:00|OUT
NAG.002465|2019-01-11|06:46:00|IN
NAG.002465|2019-01-11|17:30:00|OUT
NAG.002465|2019-01-12|06:55:00|IN
NAG.002465|2019-01-12|12:40:00|OUT
