URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B562|MEN´S PANTS|PCE|29|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LMJA9A205|MEN´S SPRING JACKET|PCE|10|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HZPA9B502|MEN´S PANTS|PCE|40|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LFJA9A222|WOMEN´S SPRING JACKET|PCE|14|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUPA9B411|MEN´S PANTS|PCE|10|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|137338|2019-03-29|KNE GLOBAL CO.,LTD|ESL|MEN´S JACKET|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LMJA9B324|MEN´S SPRING JACKET|PCE|5|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B003|MEN´S PANTS|PCE|16|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|137338|2019-03-29|KNE GLOBAL CO.,LTD|HUPA9B591|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LMJA9B306|MEN´S SPRING JACKET|PCE|5|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B009|MEN´S PANTS|PCE|20|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B008|MEN´S PANTS|PCE|2|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DNJU9B901|WOMEN´S JACKET|PCE|10|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B005|MEN´S PANTS|PCE|39|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B009|MEN´S PANTS|PCE|4|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WNJU8B003|WOMEN´S DOWN JACKET|PCE|16|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DGPA9A202|MEN´S PANTS|PCE|8|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPPA8B003|MEN´S PANTS|PCE|2|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WPJU8B002|WOMEN´S DOWN JACKET|PCE|22|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WGPA8B004|MEN´S PANTS|PCE|32|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B361|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WGPA8B004|MEN´S PANTS|PCE|3|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DGPA9B409|MEN´S PANTS|PCE|4|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HZPA9B551|MEN´S PANTS|PCE|3|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUPA9B411|MEN´S PANTS|PCE|14|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|PW3MP19S511|MEN´S PANTS|PCE|2|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUPA8D883|MEN´S PANTS|PCE|15|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HWJU8D811|WOMEN´S DOWN JACKET|PCE|40|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DNPA9B402|MEN´S PANTS|PCE|24|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUJU8D811|MEN´S DOWN JACKET|PCE|4|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HZPA8D501|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUJU9A141|MEN´S INNER VEST|PCE|4|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HZPA9B551|MEN´S PANTS|PCE|6|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HUJU9A212|MEN´S SPRING JACKET|PCE|47|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B101|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HWJU9A141|WOMEN´S DOWN JACKET OUTER INNER|SET|8|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B031|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DGJU9A203|MEN´S SPRING JACKET|PCE|18|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B361|MEN´S PANTS|PCE|12|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|DGJU9B353|MEN´S DOWN JACKET|PCE|8|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|WHPA8B401|MEN´S PANTS|PCE|97|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LMJA9A222|MEN´S SPRING JACKET|PCE|13|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|HWPA9B451|WOMEN´S PANTS|PCE|8|0|0|A|||||0|0
BC 2.7|OUT-43553-PJG(FI)|2019-03-29|135760|2019-03-29|PT.YONGJIN JAVASUKA GARMENT ( FACTORY II )|Y18CST0292-01/TLF9-0292PCO|VEST|PCE|4250|0|0|A|||||0|0
BC 3.0|OUT-43553-KGC|2019-03-29|236643|2019-03-29|KNE GLOBAL CO.,LTD|LFJA9B305|WOMEN´S SPRING JACKET|PCE|77|0|0|A|||||0|0
BC 3.0|OUT-43554-KGC|2019-03-30|138588|2019-03-30|KNE GLOBAL CO.,LTD|ESL|MEN´S JACKET|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43554-KGC|2019-03-30|138588|2019-03-30|KNE GLOBAL CO.,LTD|WHPA8C361|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43554-KGC|2019-03-30|138518|2019-03-30|KNE GLOBAL CO.,LTD|DGPA9B303|MEN´S PANTS|PCE|1357|0|0|A|||||0|0
BC 3.0|OUT-43554-KGC|2019-03-30|138588|2019-03-30|KNE GLOBAL CO.,LTD|WHPA8D482|MEN´S PANTS|PCE|1|0|0|A|||||0|0
BC 3.0|OUT-43554-KGC|2019-03-30|138518|2019-03-30|KNE GLOBAL CO.,LTD|HWJU9A142|WOMEN´S SPRING JACKET|PCE|82|0|0|A|||||0|0
