URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTNYLT150DBLK|ACCESORIES SEWING SEWING THREAD NYLON T150D BLACK|CONES|264|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2SAX|ACCESORIES SEWING SEWING THREAD SPUN 40/2 SAX|CONES|19|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY40/2NVY|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 40/2 NAVY|CONES|222|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY40/2PNK|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 40/2 PINK|CONES|6|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTNYLT150DWHT|ACCESORIES SEWING SEWING THREAD NYLON T150D WHITE|CONES|1550|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN70/2BLK|ACCESORIES SEWING SEWING THREAD SPUN 70/2 BLACK|KILOGRAM|182|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASBNGPLY40/2NUGV012|ACCESORIES SEWING SEWING THREAD POLYESTER 40/2 NUGGET GOLD|CONES|6|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2BLK|ACCESORIES SEWING SEWING THREAD SPUN 40/2 BLACK|CONES|144|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLYT150DDNY|ACCESORIES SEWING SEWING THREAD POLYESTER T150D DARK NAVY|KILOGRAM|1|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY30/2NOC|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 30/2 NOCTURNE|CONES|23|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN70/2BRQ|ACCESORIES SEWING SEWING THREAD SPUN 70/2 BRIGHT QUARITZ|KILOGRAM|3|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2VIS|ACCESORIES SEWING SEWING THREAD SPUN 40/2 VISTA|CONES|69|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN70/2AME|ACCESORIES SEWING SEWING THREAD SPUN 70/2 AMETHYST|KILOGRAM|2|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2OFW|ACCESORIES SEWING SEWING THREAD SPUN 40/2 OFF WHITE|CONES|20|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2EGR|ACCESORIES SEWING SEWING THREAD SPUN 40/2 EXOTIC GREEN|CONES|79|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2LAV|ACCESORIES SEWING SEWING THREAD SPUN 40/2 LAVENDER|CONES|12|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN70/2LAV|ACCESORIES SEWING SEWING THREAD SPUN 70/2 LAVENDER|KILOGRAM|7|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY40/2YLW|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 40/2 YELLOW|CONES|143|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY40/2NVY|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 40/2 NAVY|CONES|30|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTNYLT150DWHT|ACCESORIES SEWING SEWING THREAD NYLON T150D WHITE|KILOGRAM|11|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2BRH|ACCESORIES SEWING SEWING THREAD SPUN 40/2 BRIGHT ORCHID HEATHER|CONES|38|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTNYL100DDBK|ACCESORIES SEWING SEWING THREAD NYLON 100D DEEP BLACK|CONES|385|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLY100NYL100/2BGH|ACCESORIES SEWING SEWING THREAD POLYESTER 100% NYLON 100/2 BLUE GLOW HEATHER|CONES|346|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2WHH|ACCESORIES SEWING SEWING THREAD SPUN 40/2 WHITE HEATHER|CONES|19|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTPLY100NYL100/2WHH|ACCESORIES SEWING SEWING THREAD POLYESTER 100% NYLON 100/2 WHITE HEATHER|CONES|300|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2BRO|ACCESORIES SEWING SEWING THREAD SPUN 40/2 BROWN|CONES|70|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2DBK|ACCESORIES SEWING SEWING THREAD SPUN 40/2 DEEP BLACK|CONES|29|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN40/2RCP|ACCESORIES SEWING SEWING THREAD SPUN 40/2 RICIS PINK|CONES|32|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN20/2RCP|ACCESORIES SEWING SEWING THREAD SPUN 20/2 RICIS PINK|CONES|33|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN30/2PIF|ACCESORIES SEWING SEWING THREAD SPUN 30/2 PINK FUSCHIA|CONES|18|0|0|A|||||0|0
IN|IN-43801-SO|2019-12-02||2019-12-02|STOCK OPNAME|ASSWTSPN100PLY30/2NOC|ACCESORIES SEWING SEWING THREAD SPUN 100% POLYESTER 30/2 NOCTURNE|CONES|15|0|0|A|||||0|0
